acetic,citric,suger,salt,SO2free,SO2tota,pH,sulfate,alcohol,quality
0.360,0.620,7.100,0.033,48.000,185.000,3.140,0.620,10.600,0.600
0.210,0.330,3.000,0.036,35.000,132.000,3.250,0.400,11.000,0.600
0.180,0.280,1.700,0.041,53.000,161.000,3.130,0.450,10.200,0.600
0.150,0.410,12.900,0.044,79.500,183.000,3.240,0.780,10.200,0.600
0.220,0.320,5.900,0.054,40.000,152.000,3.200,0.570,10.800,0.600
0.280,0.290,1.600,0.052,34.000,127.000,3.480,0.560,10.500,0.700
0.240,0.330,15.750,0.035,16.000,132.000,3.000,0.370,12.100,0.600
0.170,0.340,6.400,0.042,16.000,111.000,2.990,0.400,10.800,0.600
0.190,0.260,1.400,0.030,12.000,76.000,3.250,0.370,10.900,0.700
0.230,0.360,16.300,0.038,43.000,133.000,3.260,0.410,8.800,0.500
0.410,0.220,1.900,0.023,5.000,56.000,3.040,0.790,13.000,0.700
0.260,0.300,9.300,0.050,35.000,154.000,3.210,0.500,10.400,0.600
0.320,0.350,4.800,0.030,34.000,101.000,3.360,0.600,12.500,0.800
0.240,0.300,2.300,0.050,23.000,106.000,2.980,0.500,10.000,0.500
0.230,0.280,4.750,0.042,45.000,166.000,2.960,0.400,11.500,0.500
0.200,0.300,0.900,0.019,4.000,28.000,3.200,0.360,12.000,0.600
0.350,0.320,9.000,0.032,29.000,113.000,3.130,0.650,12.900,0.700
0.410,0.340,9.200,0.049,29.000,150.000,3.220,0.510,9.100,0.500
0.200,0.370,6.200,0.027,24.000,97.000,3.380,0.490,12.200,0.700
0.610,0.260,1.700,0.051,25.000,161.000,3.360,0.600,10.600,0.400
0.270,0.260,11.800,0.053,55.000,173.000,3.110,0.600,9.800,0.500
0.350,0.260,17.600,0.061,59.000,198.000,3.110,0.490,8.800,0.500
0.200,0.220,7.400,0.032,53.000,172.000,3.240,0.580,11.000,0.600
0.230,0.490,7.700,0.049,61.000,209.000,3.140,0.300,11.100,0.700
0.360,0.270,6.300,0.028,40.000,132.000,3.370,0.400,11.600,0.600
0.560,0.090,1.500,0.071,19.000,117.000,3.220,0.530,9.800,0.500
0.320,0.380,4.750,0.033,23.000,94.000,3.420,0.420,11.800,0.700
0.450,0.270,4.700,0.035,17.000,80.000,3.120,0.360,12.500,0.700
0.240,0.190,1.200,0.041,30.000,111.000,2.990,0.460,9.400,0.600
0.220,0.320,1.600,0.045,40.000,120.000,2.980,0.440,10.500,0.600
0.270,0.450,8.300,0.050,52.000,196.000,3.180,0.480,9.500,0.500
0.400,0.170,12.900,0.033,59.000,186.000,3.080,0.490,9.400,0.500
0.250,0.190,8.000,0.044,51.000,172.000,3.160,0.440,9.200,0.500
0.310,0.290,1.400,0.037,33.000,128.000,3.120,0.360,12.200,0.700
0.120,0.260,4.300,0.038,18.000,97.000,3.360,0.460,9.200,0.500
0.290,0.330,9.100,0.036,28.000,118.000,2.960,0.400,10.900,0.700
0.340,0.460,1.000,0.023,6.000,80.000,3.150,0.540,12.900,0.600
0.260,0.490,3.100,0.045,21.000,116.000,3.160,0.350,10.300,0.500
0.290,0.520,1.700,0.034,41.000,193.000,3.250,0.590,10.400,0.600
0.160,0.540,1.400,0.126,37.000,110.000,3.230,0.370,8.900,0.600
0.260,0.250,5.200,0.046,11.000,133.000,2.970,0.680,11.000,0.600
0.180,0.330,8.000,0.051,16.000,131.000,3.280,0.440,8.700,0.700
0.270,0.410,1.300,0.052,16.000,142.000,3.420,0.470,10.000,0.600
0.105,0.290,1.100,0.035,44.000,140.000,3.170,0.550,10.700,0.700
0.320,0.360,4.600,0.042,56.000,178.000,3.290,0.470,12.000,0.600
0.240,0.390,3.600,0.024,35.000,116.000,3.170,0.510,10.900,0.500
0.230,0.350,10.700,0.037,34.000,145.000,3.090,0.320,9.700,0.500
0.220,0.310,6.900,0.037,33.000,121.000,3.020,0.390,11.900,0.800
0.380,0.400,2.000,0.038,28.000,152.000,3.180,0.320,12.900,0.600
0.180,0.340,2.700,0.030,30.000,107.000,2.970,0.530,11.000,0.600
0.190,0.580,16.650,0.049,48.000,181.000,3.200,0.620,9.100,0.600
0.300,0.290,2.800,0.025,37.000,107.000,3.310,0.630,11.300,0.700
0.130,0.370,12.850,0.042,36.000,105.000,3.050,0.550,10.700,0.600
0.400,0.420,6.200,0.066,41.000,176.000,3.120,0.540,9.400,0.500
0.310,0.280,2.500,0.039,34.000,137.000,3.220,0.380,12.700,0.600
0.170,0.300,1.100,0.037,14.000,79.000,3.500,0.540,10.300,0.600
0.240,0.290,14.900,0.053,55.000,136.000,3.030,0.520,9.000,0.500
0.340,0.240,3.300,0.034,29.000,99.000,3.100,0.400,12.300,0.700
0.230,0.220,17.450,0.054,42.000,151.000,3.120,0.600,9.300,0.600
0.170,0.290,1.400,0.047,23.000,107.000,3.520,0.650,10.400,0.600
0.340,0.360,8.900,0.029,44.000,128.000,3.280,0.350,11.950,0.700
0.310,0.690,10.200,0.041,58.000,160.000,3.060,0.450,8.600,0.500
0.240,0.300,4.200,0.040,41.000,213.000,3.280,0.490,11.800,0.600
0.180,0.350,1.000,0.045,39.000,108.000,3.310,0.350,10.900,0.600
0.200,0.360,8.100,0.035,60.000,163.000,3.050,0.300,10.300,0.600
0.250,0.280,10.000,0.055,56.000,131.000,3.220,0.350,10.900,0.600
0.160,0.310,1.200,0.026,31.000,68.000,3.330,0.440,11.650,0.600
0.240,0.280,1.800,0.028,39.000,132.000,3.340,0.460,11.400,0.500
0.400,0.190,3.200,0.033,28.000,124.000,3.220,0.540,12.700,0.700
0.280,0.350,15.300,0.056,31.000,117.000,3.270,0.500,9.600,0.500
0.330,0.180,6.300,0.094,27.000,166.000,2.900,0.490,9.500,0.500
0.480,0.320,1.400,0.021,22.000,121.000,3.150,0.530,12.700,0.700
0.200,0.310,7.400,0.053,32.000,211.000,3.310,0.590,10.400,0.600
0.170,0.270,4.600,0.050,23.000,98.000,3.080,0.470,9.500,0.600
0.240,0.300,2.000,0.033,28.000,92.000,3.390,0.690,10.900,0.700
0.450,0.280,10.800,0.051,25.000,157.000,3.060,0.470,11.400,0.700
0.210,0.320,1.600,0.045,38.000,95.000,3.230,0.940,12.400,0.800
0.230,0.260,1.300,0.045,16.000,128.000,3.360,0.600,10.000,0.600
0.220,0.300,11.200,0.046,53.000,149.000,3.210,0.340,10.800,0.500
0.380,0.290,12.700,0.050,25.000,209.000,3.250,0.590,9.300,0.600
0.190,0.290,1.100,0.047,67.000,152.000,3.540,0.590,11.100,0.700
0.280,0.360,12.700,0.040,38.000,140.000,3.300,0.790,9.600,0.600
0.260,0.340,13.900,0.034,39.000,134.000,3.330,0.530,12.000,0.600
0.250,0.490,3.000,0.030,30.000,96.000,3.130,0.390,12.300,0.700
0.300,0.490,7.200,0.039,32.000,84.000,2.940,0.320,11.500,0.600
0.160,0.300,13.700,0.056,33.000,168.000,2.900,0.440,8.700,0.700
0.240,0.300,17.450,0.056,43.000,184.000,3.050,0.500,9.200,0.600
0.270,0.220,12.700,0.058,42.000,206.000,3.320,0.380,12.300,0.600
0.250,0.230,7.200,0.038,61.000,220.000,3.140,0.350,9.500,0.500
0.320,0.390,9.600,0.026,34.000,124.000,3.180,0.350,12.100,0.600
0.230,0.330,1.500,0.036,15.000,105.000,3.320,0.420,11.200,0.600
0.280,0.300,3.900,0.026,36.000,105.000,3.260,0.580,12.750,0.600
0.260,0.340,16.300,0.051,56.000,197.000,3.490,0.420,9.800,0.500
0.380,0.240,7.200,0.047,41.000,151.000,3.110,0.600,9.200,0.500
0.180,0.280,9.800,0.039,29.000,113.000,3.110,0.450,10.900,0.700
0.180,0.450,4.400,0.046,57.000,166.000,3.130,0.620,11.200,0.600
0.350,0.200,18.100,0.069,33.000,158.000,3.150,0.500,8.800,0.600
0.360,0.370,4.800,0.019,39.000,114.000,3.080,0.490,12.700,0.700
0.230,0.420,1.100,0.062,35.000,100.000,3.040,0.400,9.200,0.500
0.330,0.380,8.700,0.126,49.000,199.000,2.980,0.570,9.400,0.500
0.260,0.300,2.000,0.031,13.000,128.000,3.190,0.490,11.400,0.500
0.190,0.350,1.700,0.036,33.000,101.000,3.210,0.540,10.800,0.700
0.145,0.330,1.100,0.042,14.000,64.000,3.100,0.370,11.800,0.700
0.260,0.180,1.200,0.031,40.000,114.000,3.420,0.400,11.000,0.700
0.230,0.320,8.500,0.058,47.000,186.000,3.190,0.400,9.900,0.600
0.190,0.300,12.800,0.053,48.500,212.000,3.140,0.490,9.100,0.700
0.500,0.220,4.100,0.036,35.000,131.000,3.260,0.550,13.000,0.700
0.190,0.270,13.900,0.057,45.000,155.000,2.940,0.410,8.800,0.800
0.300,0.300,2.100,0.031,50.000,163.000,3.390,0.430,12.700,0.700
0.280,0.400,22.000,0.048,48.000,167.000,2.930,0.500,8.700,0.500
0.390,0.350,5.900,0.040,82.500,260.000,3.120,0.660,10.100,0.500
0.390,0.340,7.400,0.020,38.000,133.000,3.180,0.440,12.000,0.700
0.220,0.230,5.000,0.045,10.000,122.000,2.940,0.630,10.000,0.600
0.300,0.330,4.100,0.035,26.000,155.000,3.250,0.790,12.300,0.800
0.160,0.370,7.900,0.025,38.000,107.000,2.930,0.370,11.900,0.600
0.220,0.490,7.000,0.063,50.000,168.000,3.540,0.500,10.300,0.600
0.250,0.370,2.600,0.050,24.000,132.000,3.040,0.530,11.200,0.600
0.220,0.280,2.200,0.040,24.000,125.000,3.190,0.480,10.500,0.600
0.210,0.410,2.200,0.050,24.000,108.000,2.850,0.450,9.500,0.500
0.300,0.160,7.500,0.050,55.000,191.000,3.170,0.490,9.000,0.500
0.420,0.200,2.800,0.038,28.000,109.000,3.230,0.470,13.400,0.600
0.370,0.230,9.500,0.057,54.000,166.000,3.230,0.420,10.000,0.500
0.490,0.130,4.500,0.039,17.000,116.000,3.420,0.900,13.700,0.700
0.260,0.290,4.200,0.043,33.000,114.000,3.160,0.310,12.500,0.600
0.270,0.580,11.200,0.036,44.000,161.000,3.060,0.410,8.900,0.600
0.180,0.490,5.200,0.051,36.000,157.000,3.180,0.480,10.600,0.600
0.150,0.340,5.300,0.034,33.000,104.000,3.370,0.520,9.300,0.700
0.170,0.310,6.700,0.038,29.000,132.000,3.100,0.320,10.600,0.700
0.310,0.300,0.900,0.037,28.000,152.000,3.540,0.560,10.100,0.600
0.260,0.470,1.600,0.068,5.000,55.000,3.100,0.450,9.600,0.500
0.240,0.410,8.700,0.036,29.000,148.000,3.220,0.620,9.900,0.600
0.240,0.330,1.200,0.044,28.000,101.000,3.030,0.430,12.500,0.600
0.240,0.400,15.400,0.052,81.000,198.000,3.200,0.690,9.400,0.500
0.280,0.520,6.200,0.028,37.000,104.000,3.280,0.510,11.800,0.700
0.300,0.350,4.600,0.032,32.000,148.000,3.150,0.450,11.500,0.700
0.220,0.320,7.900,0.029,34.000,124.000,3.400,0.390,10.200,0.500
0.160,0.220,1.600,0.042,36.000,106.000,3.240,0.320,11.400,0.600
0.400,0.220,8.800,0.052,24.000,113.000,3.220,0.450,9.400,0.500
0.200,0.260,12.700,0.046,60.000,143.000,3.260,0.350,10.800,0.600
0.300,0.270,8.500,0.036,20.000,112.000,2.960,0.460,11.700,0.600
0.250,0.270,9.050,0.039,37.000,128.000,3.270,0.340,11.300,0.800
0.220,0.340,1.100,0.043,20.000,116.000,3.000,0.470,10.200,0.600
0.300,0.250,8.000,0.036,21.000,124.000,3.060,0.380,10.800,0.600
0.340,0.270,5.200,0.060,14.000,169.000,3.270,0.570,11.600,0.600
0.300,0.320,2.000,0.044,34.000,90.000,3.370,0.680,11.000,0.700
0.240,0.300,3.850,0.042,105.000,179.000,3.040,0.590,11.300,0.800
0.260,0.330,12.600,0.051,59.000,173.000,3.390,0.380,9.900,0.500
0.320,0.300,8.250,0.020,14.000,104.000,2.990,0.440,11.400,0.600
0.270,0.290,11.400,0.036,31.000,115.000,3.350,0.480,10.500,0.800
0.340,0.200,5.800,0.062,52.000,203.000,3.170,0.440,9.800,0.600
0.300,0.510,5.500,0.048,62.000,172.000,3.080,0.450,9.100,0.600
0.360,0.200,2.000,0.048,48.000,191.000,3.170,0.510,9.600,0.500
0.270,0.570,10.400,0.053,18.000,134.000,3.120,0.680,9.000,0.500
0.390,0.240,4.700,0.034,27.000,77.000,3.280,0.360,12.700,0.500
0.270,0.320,1.500,0.044,19.000,142.000,3.100,0.430,9.900,0.600
0.220,0.400,1.850,0.031,25.000,111.000,3.030,0.300,11.800,0.700
0.250,0.210,15.550,0.039,28.000,159.000,3.480,0.640,9.600,0.600
0.310,0.000,6.400,0.046,43.000,166.000,3.300,0.630,9.900,0.600
0.310,0.380,10.500,0.031,53.000,140.000,3.340,0.460,11.700,0.600
0.240,0.220,11.900,0.050,65.000,179.000,3.060,0.580,9.300,0.600
0.420,0.740,12.800,0.076,48.000,209.000,3.120,0.580,9.000,0.600
0.340,0.430,1.600,0.041,29.000,114.000,3.230,0.440,12.600,0.600
0.445,0.560,1.000,0.040,8.000,84.000,3.250,0.430,10.800,0.500
0.330,0.000,6.500,0.028,34.000,163.000,3.350,0.610,9.900,0.500
0.270,0.260,2.300,0.043,61.000,181.000,3.450,0.630,10.600,0.600
0.190,0.260,12.400,0.048,50.000,147.000,3.300,0.360,8.900,0.600
0.300,0.380,7.800,0.046,35.000,192.000,3.100,0.370,9.000,0.500
0.220,0.430,6.400,0.042,34.000,115.000,3.050,0.510,10.800,0.600
0.240,0.270,11.500,0.050,51.000,133.000,3.220,0.370,10.800,0.600
0.240,0.280,1.800,0.028,39.000,132.000,3.340,0.460,11.400,0.500
0.240,0.320,7.600,0.038,48.000,203.000,3.450,0.540,9.700,0.700
0.250,0.240,1.800,0.053,6.000,121.000,3.230,0.700,11.400,0.500
0.350,0.070,1.400,0.069,22.000,108.000,3.230,0.520,9.200,0.500
0.340,0.200,14.900,0.060,37.000,162.000,3.130,0.450,9.000,0.400
0.300,0.300,5.200,0.053,45.000,163.000,3.120,0.450,10.300,0.600
0.250,0.320,1.500,0.054,24.000,105.000,3.170,0.480,11.100,0.600
0.190,0.300,12.800,0.053,48.500,229.000,3.140,0.490,9.100,0.700
0.280,0.290,1.600,0.052,34.000,127.000,3.480,0.560,10.500,0.700
0.160,0.570,1.100,0.130,58.000,140.000,3.120,0.390,9.300,0.700
0.310,0.430,7.000,0.047,18.000,87.000,3.230,0.640,10.600,0.500
0.240,0.400,1.400,0.045,31.000,106.000,2.880,0.380,10.800,0.600
0.310,0.140,7.500,0.044,34.000,133.000,3.220,0.500,9.500,0.500
0.220,0.290,14.400,0.046,39.000,118.000,3.050,0.500,9.100,0.600
0.150,0.390,1.300,0.055,32.000,146.000,3.080,0.390,10.500,0.600
0.170,0.740,3.600,0.050,29.000,128.000,3.280,0.400,12.400,0.600
0.220,0.240,4.600,0.044,39.000,159.000,2.990,0.280,11.500,0.600
0.230,0.390,1.500,0.053,26.000,106.000,3.180,0.470,11.100,0.600
0.170,0.320,4.200,0.040,37.000,117.000,3.240,0.430,11.300,0.600
0.310,0.240,1.800,0.037,39.000,150.000,3.050,0.440,11.800,0.700
0.320,0.580,16.750,0.050,43.000,163.000,3.150,0.540,9.200,0.500
0.540,0.270,7.100,0.049,8.000,178.000,3.160,0.380,9.400,0.400
0.170,0.270,6.700,0.036,88.000,223.000,3.280,0.350,10.200,0.600
0.290,0.330,8.750,0.035,33.000,181.000,3.110,0.460,10.700,0.500
0.230,0.450,10.600,0.094,49.000,169.000,3.050,0.540,8.800,0.500
0.160,0.300,2.600,0.043,34.000,90.000,2.880,0.470,11.200,0.600
0.380,0.200,5.300,0.117,57.000,181.000,3.240,0.430,9.500,0.600
0.480,0.280,10.400,0.049,57.000,205.000,3.240,0.450,9.300,0.500
0.330,0.280,4.900,0.042,21.000,155.000,3.360,0.570,10.900,0.600
0.200,0.370,11.800,0.045,58.000,130.000,3.200,0.350,10.800,0.500
0.270,0.330,2.400,0.053,36.000,175.000,3.200,0.550,11.000,0.600
0.410,0.000,1.600,0.063,36.000,87.000,3.270,0.670,10.800,0.600
0.220,0.220,5.600,0.039,31.000,128.000,3.120,0.460,10.400,0.600
0.290,0.160,7.900,0.044,48.000,197.000,3.210,0.360,9.400,0.500
0.310,0.390,7.500,0.055,42.000,218.000,3.370,0.540,10.300,0.500
0.250,0.380,7.900,0.045,54.000,208.000,3.170,0.460,9.100,0.500
0.190,0.280,5.000,0.058,14.000,146.000,3.290,0.360,9.100,0.600
0.250,0.280,11.100,0.056,45.000,175.000,3.420,0.430,9.500,0.500
0.220,0.290,4.800,0.050,33.000,87.000,3.140,0.420,9.900,0.500
0.220,0.320,7.200,0.028,15.000,83.000,3.130,0.550,10.900,0.800
0.460,0.220,14.700,0.047,51.000,183.000,3.390,0.600,10.500,0.500
0.210,0.240,4.400,0.027,37.000,150.000,3.300,0.310,11.500,0.700
0.240,0.460,2.200,0.033,19.000,111.000,3.100,0.620,11.900,0.600
0.200,0.440,1.400,0.045,21.000,98.000,3.150,0.460,10.000,0.700
0.280,0.450,6.000,0.022,14.000,49.000,3.010,0.330,11.100,0.700
0.250,0.280,14.400,0.055,55.000,205.000,3.120,0.380,9.000,0.700
0.210,0.250,1.100,0.035,26.000,81.000,3.310,0.520,11.400,0.600
0.260,0.500,11.400,0.029,25.000,93.000,3.230,0.490,10.500,0.600
0.230,0.410,14.600,0.048,73.000,223.000,3.160,0.710,9.400,0.600
0.230,0.250,1.600,0.036,28.000,143.000,3.300,0.540,10.300,0.600
0.290,0.360,7.000,0.042,38.000,161.000,3.260,0.370,11.200,0.800
0.200,0.330,5.400,0.028,21.000,75.000,3.360,0.410,13.500,0.700
0.250,0.290,6.800,0.020,31.000,113.000,3.130,0.290,10.800,0.600
0.140,0.370,1.200,0.032,63.000,148.000,3.320,0.440,11.200,0.500
0.160,0.300,13.700,0.056,33.000,168.000,2.900,0.440,8.700,0.700
0.320,0.270,10.900,0.041,37.000,146.000,3.240,0.470,10.000,0.500
0.200,0.370,1.500,0.049,28.000,129.000,3.150,0.520,10.800,0.500
0.230,0.210,5.100,0.035,29.000,142.000,3.360,0.330,10.100,0.700
0.320,0.330,2.100,0.027,35.000,138.000,3.370,0.420,12.700,0.600
0.300,0.250,8.000,0.036,21.000,124.000,3.060,0.380,10.800,0.600
0.310,0.400,6.200,0.040,46.000,169.000,3.150,0.460,9.300,0.600
0.485,0.000,1.500,0.065,8.000,103.000,3.630,0.400,9.700,0.400
0.290,0.300,6.500,0.209,62.000,156.000,3.100,0.400,9.400,0.500
0.300,0.310,1.100,0.041,49.000,123.000,2.990,0.450,11.100,0.600
0.310,0.390,7.500,0.040,57.000,213.000,3.320,0.430,10.000,0.500
0.270,0.330,3.600,0.034,9.000,45.000,3.080,0.400,10.500,0.600
0.310,0.310,7.500,0.052,55.000,230.000,3.190,0.460,9.800,0.500
0.150,0.420,1.700,0.045,49.000,154.000,3.000,0.600,10.400,0.600
0.150,0.290,2.300,0.033,14.000,82.000,3.100,0.580,11.200,0.700
0.540,0.000,0.800,0.032,12.000,82.000,3.250,0.360,8.800,0.500
0.390,0.340,5.900,0.055,33.000,128.000,2.950,0.510,11.800,0.600
0.160,0.360,1.300,0.034,32.000,98.000,3.020,0.580,11.300,0.600
0.270,0.490,7.300,0.046,53.000,206.000,3.240,0.430,9.200,0.600
0.210,0.290,11.700,0.048,49.000,147.000,3.220,0.380,10.800,0.500
0.260,0.290,7.100,0.036,28.000,100.000,3.080,0.360,9.300,0.600
0.210,0.370,7.000,0.038,27.000,107.000,2.980,0.820,11.500,0.600
0.125,0.360,1.400,0.044,22.000,68.000,3.150,0.500,11.700,0.700
0.310,0.380,1.200,0.036,10.000,124.000,3.140,0.440,9.900,0.600
0.120,0.330,1.000,0.038,23.000,131.000,3.250,0.450,9.800,0.500
0.310,0.500,5.800,0.038,42.000,111.000,3.180,0.530,11.900,0.700
0.430,0.370,10.000,0.169,22.000,210.000,3.020,0.640,9.500,0.500
0.330,0.360,2.600,0.051,26.000,126.000,3.320,0.530,12.700,0.600
0.280,0.350,1.200,0.052,39.000,141.000,3.440,0.690,11.300,0.600
0.190,0.270,13.900,0.057,45.000,155.000,2.940,0.410,8.800,0.800
0.240,0.230,2.000,0.046,30.000,133.000,3.120,0.540,11.400,0.700
0.180,0.280,8.500,0.047,52.000,242.000,3.220,0.530,10.500,0.600
0.230,0.360,17.200,0.039,37.000,130.000,3.230,0.430,8.800,0.600
0.370,0.470,11.200,0.071,44.000,136.000,2.980,0.880,9.200,0.500
0.220,0.310,6.300,0.029,41.000,131.000,3.080,0.490,10.800,0.600
0.170,0.210,1.900,0.090,44.000,130.000,3.070,0.410,9.700,0.500
0.250,0.300,5.500,0.038,15.000,129.000,3.140,0.490,9.600,0.600
0.240,0.290,8.200,0.043,32.000,156.000,3.130,0.700,10.100,0.600
0.245,0.250,9.700,0.032,12.000,68.000,3.310,0.340,10.500,0.500
0.230,0.370,8.500,0.036,46.000,153.000,3.200,0.480,9.400,0.600
0.250,0.360,2.050,0.050,31.000,100.000,3.190,0.440,10.800,0.600
0.240,0.360,20.800,0.031,40.000,139.000,3.200,0.330,11.000,0.600
0.180,0.360,2.400,0.049,38.000,123.000,3.600,0.460,10.300,0.500
0.380,0.530,1.400,0.142,5.000,69.000,3.140,0.520,10.100,0.400
0.395,0.000,1.400,0.042,7.000,55.000,3.370,0.380,11.200,0.400
0.280,0.240,19.950,0.074,32.000,174.000,3.190,0.440,9.300,0.600
0.350,0.260,6.800,0.034,36.000,120.000,3.380,0.400,11.500,0.600
1.100,0.160,4.400,0.033,8.000,109.000,3.350,0.470,12.400,0.400
0.300,0.560,2.800,0.044,47.000,179.000,3.300,0.570,10.900,0.700
0.200,0.280,0.900,0.023,49.000,87.000,2.920,0.360,11.100,0.600
0.220,0.230,17.300,0.047,37.000,118.000,3.080,0.460,8.800,0.600
0.210,0.400,1.300,0.041,81.000,147.000,3.220,0.950,11.600,0.800
0.130,0.280,5.700,0.038,56.000,189.500,3.590,0.430,10.600,0.700
0.180,0.310,6.500,0.029,53.000,160.000,3.030,0.380,10.900,0.600
0.510,0.240,2.100,0.043,14.000,155.000,3.220,0.600,13.000,0.600
0.160,0.400,2.300,0.037,18.000,102.000,3.490,0.420,11.400,0.700
0.260,0.330,1.500,0.047,44.000,167.000,3.120,0.440,10.500,0.600
0.350,0.340,4.900,0.032,9.000,125.000,3.320,0.810,12.000,0.500
0.200,0.380,8.100,0.050,42.000,173.000,3.300,0.540,9.800,0.600
0.310,0.730,14.350,0.044,27.000,191.000,2.960,0.880,8.700,0.500
0.220,0.280,9.000,0.046,22.000,121.000,3.100,0.550,10.800,0.500
0.160,0.270,15.500,0.050,25.000,135.000,2.900,0.430,8.700,0.700
0.360,0.280,8.300,0.034,29.000,81.000,2.960,0.390,12.500,0.600
0.320,0.350,1.600,0.092,24.000,138.000,3.190,0.440,9.800,0.500
0.200,0.740,4.450,0.044,33.000,130.000,3.250,0.420,12.200,0.600
0.240,0.350,1.000,0.052,35.000,146.000,3.450,0.440,10.000,0.600
0.270,0.490,1.200,0.044,35.000,126.000,3.130,0.480,12.100,0.700
0.280,0.330,15.700,0.053,51.000,190.000,3.220,0.510,9.700,0.600
0.320,0.270,16.000,0.034,58.000,185.000,3.340,0.600,9.000,0.600
0.200,0.490,1.700,0.040,34.000,169.000,3.050,0.370,10.100,0.500
0.260,0.290,12.400,0.044,62.000,240.000,3.040,0.420,9.200,0.600
0.190,0.210,0.950,0.033,89.000,159.000,3.340,0.420,8.000,0.500
0.340,0.250,6.400,0.035,38.000,103.000,2.910,0.230,12.200,0.600
0.340,0.440,6.500,0.027,47.000,126.000,2.960,0.370,12.500,0.600
0.310,0.250,11.200,0.048,32.000,136.000,3.140,0.400,9.500,0.500
0.380,0.180,1.200,0.042,20.000,84.000,3.220,0.450,10.100,0.400
0.290,0.440,9.000,0.053,62.000,178.000,3.020,0.450,8.900,0.500
0.250,0.260,3.600,0.037,18.000,115.000,3.420,0.500,12.600,0.600
0.270,0.400,1.200,0.076,42.000,124.000,3.320,0.470,10.100,0.600
0.260,0.320,1.200,0.041,29.000,94.000,3.070,0.450,12.000,0.600
0.260,0.380,5.700,0.021,23.000,125.000,3.130,0.620,11.100,0.600
0.260,0.150,1.200,0.053,35.000,124.000,3.080,0.460,8.800,0.500
0.160,0.320,1.200,0.036,7.000,89.000,3.260,0.480,11.000,0.500
0.230,0.320,9.200,0.038,54.000,191.000,3.040,0.560,9.700,0.600
0.200,0.350,3.900,0.040,27.000,140.000,2.980,0.530,11.800,0.600
0.330,0.320,15.600,0.054,62.000,227.000,3.250,0.560,10.400,0.500
0.320,0.300,1.900,0.033,41.000,142.000,3.290,0.420,12.800,0.700
0.250,0.250,11.300,0.052,30.000,165.000,3.240,0.440,9.500,0.600
0.360,0.350,2.500,0.048,67.000,161.000,3.050,0.560,11.100,0.600
0.570,0.100,8.300,0.094,23.000,188.000,3.400,0.470,9.200,0.400
0.240,0.420,14.000,0.066,48.000,198.000,2.890,0.420,8.900,0.600
0.280,0.420,7.100,0.045,41.000,169.000,3.170,0.430,10.600,0.500
0.350,0.240,2.300,0.034,25.000,133.000,3.340,0.590,12.000,0.700
0.130,0.300,4.900,0.058,47.000,131.000,3.510,0.450,10.300,0.600
0.150,0.310,5.300,0.038,8.000,79.000,3.300,0.390,10.500,0.600
0.430,0.300,6.600,0.025,15.000,138.000,3.180,0.460,12.600,0.600
0.280,0.230,6.000,0.051,50.000,162.000,3.150,0.520,10.200,0.500
0.180,0.390,14.500,0.051,48.000,156.000,3.350,0.780,9.100,0.500
0.310,0.190,3.500,0.086,30.000,130.000,2.830,0.440,9.600,0.500
0.200,0.260,6.800,0.049,22.000,93.000,3.150,0.420,11.000,0.600
0.390,0.260,9.900,0.059,33.000,181.000,3.040,0.420,10.900,0.600
0.210,0.180,11.600,0.044,61.000,155.000,3.140,0.520,9.400,0.600
0.290,0.160,6.800,0.034,65.000,212.000,3.080,0.390,9.000,0.600
0.230,0.230,1.200,0.018,18.000,128.000,3.050,0.280,10.600,0.500
0.280,0.400,11.900,0.032,13.000,92.000,3.010,0.460,10.800,0.400
0.210,0.390,2.000,0.057,21.000,138.000,3.050,0.520,10.900,0.500
0.190,0.600,4.000,0.037,6.000,122.000,2.920,0.590,10.400,0.400
0.240,0.490,1.300,0.032,35.000,148.000,3.450,0.570,10.700,0.700
0.270,0.280,1.800,0.050,21.000,127.000,3.150,0.440,9.900,0.500
0.410,0.220,7.300,0.035,23.000,117.000,3.200,0.390,11.940,0.700
0.340,0.280,7.500,0.034,40.000,197.000,3.140,0.600,9.700,0.500
0.160,0.340,1.400,0.029,29.000,133.000,3.330,0.640,11.500,0.700
0.190,0.270,4.900,0.037,13.000,101.000,3.170,0.410,11.800,0.600
0.320,0.280,4.300,0.032,46.000,115.000,3.160,0.570,13.000,0.800
0.280,0.440,11.500,0.040,58.000,223.000,3.220,0.560,9.500,0.500
0.850,0.490,8.700,0.028,40.000,184.000,3.220,0.360,10.700,0.500
0.300,0.350,2.800,0.038,10.000,164.000,3.090,0.530,12.000,0.600
0.250,0.180,10.500,0.049,41.000,124.000,3.140,0.350,10.500,0.500
0.260,0.270,4.200,0.031,20.000,80.000,3.120,0.390,11.500,0.600
0.220,0.580,1.100,0.133,52.000,136.000,3.100,0.300,9.100,0.500
0.100,0.240,6.000,0.039,25.000,107.000,3.590,0.490,10.500,0.700
0.320,0.260,4.600,0.031,26.000,120.000,3.400,0.730,12.500,0.700
0.260,0.430,8.900,0.083,50.000,171.000,2.850,0.500,9.000,0.500
0.280,0.250,4.800,0.029,54.000,128.000,3.170,0.440,12.200,0.700
0.280,0.520,5.000,0.078,30.000,139.000,3.100,0.360,9.000,0.600
0.260,0.510,2.200,0.050,61.000,154.000,3.080,0.600,9.800,0.600
